"ID","Heard_of_brand","Purchased_last6mo","Satisfaction","Buying_likelihood","Recommend_likelihood","is_relaxing","is_wholesome","is_fun","is_exciting","is_premium_quality","is_memorable","is_treat","is_good_for_regular","is_interesting","taste_better_other_brands","has_many_flavors","is_enjoyable","has_best_value/price","is_organic","is_low_cal","is_great_for_family","is_great_for_guests","Gender","Age","Marital","Children_less_18","Household_size","Education","Employment","Ethnicity","Household_income","Residence_state","Satisfaction_cat","Buying_likelihood_cat","Recommend_likehood_cat","is_relaxing.1","is_wholesome.1","is_fun.1","is_exciting.1","is_premium_quality.1","is_memorable.1","is_treat.1","is_good_for_regular.1","is_interesting.1","taste_better_other_brands.1","has_many_flavors.1","is_enjoyable.1","has_best_value/price.1","is_organic.1","is_low_cal.1","is_great_for_family.1","is_great_for_guests.1"
10838165,"yes","no",NA,NA,NA,2,4,4,4,6,4,5,5,4,6,6,4,4,3,4,6,6,"Female","35-44","Married","Yes",5,"Graduated College/Bachelor's Degree","Employed part time","Graduated College/Bachelor's Degree","$50,000 just under $75,000",41,NA,NA,NA,"Does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Does describe well","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Does describe well","Does describe well","Neither does nor does not describe","Neither does nor does not describe","Not Somewhat does describe","Neither does nor does not describe","Does describe well","Does describe well"
10838204,"yes","yes",6,6,6,5,4,5,5,5,5,5,5,5,5,4,5,4,4,4,5,5,"Male","35-44","Married","Yes",4,"Graduated College/Bachelor's Degree","Employed full-time (30+ hrs)","High school or less","$75,000 just under $100,000",38,"Satisfied","Likely to purchase again","Likely to recommend","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well"
10838216,"yes","no",NA,NA,NA,4,4,4,3,6,3,3,4,4,4,6,5,4,3,4,5,3,"Female","18-24","Married","No",2,"Advanced Degree (Master's, PhD.D.)","Student","Graduated College/Bachelor's Degree","under $50,000",37,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Not Somewhat does describe","Does describe well","Not Somewhat does describe","Not Somewhat does describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Does describe well","Somewhat does describe well","Neither does nor does not describe","Not Somewhat does describe","Neither does nor does not describe","Somewhat does describe well","Not Somewhat does describe"
10838309,"yes","yes",7,7,7,4,4,4,4,5,4,1,4,4,4,4,4,4,4,4,4,4,"Female","18-24","Single, not living with domestic partner","No",4,"Some college or Associate's Degree","Student","Graduated College/Bachelor's Degree","Prefer not to say",38,"Extremely Satisfied","Extremely Likely to purchase again","Extremely Likely to recommend","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Does not describe at all","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe"
10838315,"yes","no",NA,NA,NA,2,3,2,3,5,3,5,4,3,4,4,4,5,4,3,5,4,"Female","55-64","Married","No",2,"Graduated College/Bachelor's Degree","Employed part time","Graduated College/Bachelor's Degree","$75,000 just under $100,000",48,NA,NA,NA,"Does not describe","Not Somewhat does describe","Does not describe","Not Somewhat does describe","Somewhat does describe well","Not Somewhat does describe","Somewhat does describe well","Neither does nor does not describe","Not Somewhat does describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Neither does nor does not describe","Not Somewhat does describe","Somewhat does describe well","Neither does nor does not describe"
10838346,"yes","no",NA,NA,NA,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,"Female","65 or older","Single, not living with domestic partner","No",1,"Advanced Degree (Master's, PhD.D.)","Employed part time","High school or less","$50,000 just under $75,000",44,NA,NA,NA,"Does not describe","Does not describe","Does not describe","Does not describe","Does not describe","Does not describe","Does not describe","Does not describe","Does not describe","Does not describe","Does not describe","Does not describe","Does not describe","Does not describe","Does not describe","Does not describe","Does not describe"
10838912,"yes","no",NA,NA,NA,3,5,3,3,5,3,3,6,4,4,5,6,4,2,2,6,6,"Female","55-64","Married","Yes",4,"Advanced Degree (Master's, PhD.D.)","Employed full-time (30+ hrs)","High school or less","$150,000 just under $175,000",33,NA,NA,NA,"Not Somewhat does describe","Somewhat does describe well","Not Somewhat does describe","Not Somewhat does describe","Somewhat does describe well","Not Somewhat does describe","Not Somewhat does describe","Does describe well","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Does describe well","Neither does nor does not describe","Does not describe","Does not describe","Does describe well","Does describe well"
10838940,"yes","no",NA,NA,NA,3,4,4,4,5,5,5,4,4,6,6,6,4,1,4,7,6,"Male","55-64","Married","No",3,"Some college or Associate's Degree","Employed full-time (30+ hrs)","Some college or Associate's Degree","$75,000 just under $100,000",44,NA,NA,NA,"Not Somewhat does describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Neither does nor does not describe","Does describe well","Does describe well","Does describe well","Neither does nor does not describe","Does not describe at all","Neither does nor does not describe","Describes extremely well","Does describe well"
10838973,"yes","yes",7,7,7,4,6,4,4,4,5,5,4,1,5,3,6,4,2,3,4,5,"Male","65 or older","Married","No",2,"Attended Graduate School","Retired","High school or less","$75,000 just under $100,000",44,"Extremely Satisfied","Extremely Likely to purchase again","Extremely Likely to recommend","Neither does nor does not describe","Does describe well","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Somewhat does describe well","Somewhat does describe well","Neither does nor does not describe","Does not describe at all","Somewhat does describe well","Not Somewhat does describe","Does describe well","Neither does nor does not describe","Does not describe","Not Somewhat does describe","Neither does nor does not describe","Somewhat does describe well"
10839082,"yes","yes",4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Female","25-34","Single, not living with domestic partner","No",4,"Some college or Associate's Degree","Student","High school or less","$50,000 just under $75,000",5,"Neither Dissatisfied nor Satisfied","Neither Likely nor Unlikely to purchase again","Neither Likely nor Unlikely to recommend","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe"
10839568,"yes","no",NA,NA,NA,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,"Female","25-34","Single, living with domestic partner","No",2,"Attended Graduate School","Student","High school or less","$50,000 just under $75,000",14,NA,NA,NA,"Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe","Neither does nor does not describe"
10839655,"yes","yes",4,5,5,5,1,5,2,4,3,3,6,3,3,5,5,6,1,2,6,3,"Male","25-34","Single, not living with domestic partner","No",1,"Attended Graduate School","Employed full-time (30+ hrs)","High school or less","under $50,000",29,"Neither Dissatisfied nor Satisfied","Somewhat Likely to purchase again","Somewhat Likely to recommend","Somewhat does describe well","Does not describe at all","Somewhat does describe well","Does not describe","Neither does nor does not describe","Not Somewhat does describe","Not Somewhat does describe","Does describe well","Not Somewhat does describe","Not Somewhat does describe","Somewhat does describe well","Somewhat does describe well","Does describe well","Does not describe at all","Does not describe","Does describe well","Not Somewhat does describe"
10839705,"yes","yes",7,7,7,7,6,6,6,7,7,7,7,7,7,7,7,6,6,5,7,7,"Male","45-54","Single, living with domestic partner","No",2,"Some college or Associate's Degree","Employed part time","Attended Graduate School","under $50,000",2,"Extremely Satisfied","Extremely Likely to purchase again","Extremely Likely to recommend","Describes extremely well","Does describe well","Does describe well","Does describe well","Describes extremely well","Describes extremely well","Describes extremely well","Describes extremely well","Describes extremely well","Describes extremely well","Describes extremely well","Describes extremely well","Does describe well","Does describe well","Somewhat does describe well","Describes extremely well","Describes extremely well"
